ticket_index,group_id,group_size,similarity_type,representative_desc,original_desc,normalized_desc
3704,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
3717,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
3738,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
3755,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
3797,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
3838,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
3849,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
5142,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
5245,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
5312,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
5335,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
5343,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
5999,0,15,fuzzy,apogee - printer replacement (hp printers),apogee - printer replacement (hp printers),apogee - [NAME] ([NAME])
836,0,2,fuzzy,apogee - new printers install,apogee - new printers install,apogee - [NAME] install
2766,0,2,fuzzy,apogee - new printers install,apogee - new printer install,apogee - [NAME] install
2984,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
3004,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
3051,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
3053,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
3098,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
3165,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
4755,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
4913,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
5247,212,9,exact,apogee - new printer installations,apogee - new printer installations,apogee - [NAME] installations
135,213,3,exact,apogee - printer,apogee - printer,apogee - printer
1794,213,3,exact,apogee - printer,apogee - printer,apogee - printer
1811,213,3,exact,apogee - printer,apogee - printer,apogee - printer
890,214,2,exact,apogee - printers,apogee - printers,apogee - printers
919,214,2,exact,apogee - printers,apogee - printers,apogee - printers
1750,215,2,exact,apogee-new printer installation,apogee-new printer installation,apogee-[NAME] installation
6471,215,2,exact,apogee-new printer installation,apogee-new printer installation,apogee-[NAME] installation
3613,0,5,fuzzy,appstream - not loading,appstream - not loading,appstream - [NAME]
3617,0,5,fuzzy,appstream - not loading,appstream - not loading,appstream - [NAME]
3623,0,5,fuzzy,appstream - not loading,appstream - not loading,appstream - [NAME]
5816,0,5,fuzzy,appstream - not loading,appstream - not loading,appstream - [NAME]
6212,0,5,fuzzy,appstream - not loading,appstream - not loading,appstream - [NAME]
4502,0,3,fuzzy,appstream - no streaming service available,appstream - no streaming service available,appstream - [NAME] [NAME]
4515,0,3,fuzzy,appstream - no streaming service available,appstream - no streaming service available,appstream - [NAME] [NAME]
4551,0,3,fuzzy,appstream - no streaming service available,appstream - not streaming service available,appstream - [NAME] [NAME]
4482,0,3,fuzzy,appstream - no streaming service,appstream - no streaming service,appstream - [NAME] service
4553,0,3,fuzzy,appstream - no streaming service,appstream - not streaming service,appstream - [NAME] service
4567,0,3,fuzzy,appstream - no streaming service,appstream - no streaming service,appstream - [NAME] service
4487,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
4493,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
4497,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
4498,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
4501,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
4503,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
4517,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
4554,219,8,exact,appstream-no streaming resources available,appstream-no streaming resources available,appstream-[NAME] [NAME]
1103,0,2,fuzzy,backoffice - banking incorrect,backoffice - banking incorrect,backoffice - [NAME]
5722,0,2,fuzzy,backoffice - banking incorrect,backoffice - banking incorrect,backoffice - [NAME]
5061,0,2,fuzzy,backoffice - failing to raise ibt,backoffice - failing to raise ibt,backoffice - [NAME] [NAME]
6551,0,2,fuzzy,backoffice - failing to raise ibt,backoffice - failing to raise ibt,backoffice - [NAME] [NAME]
944,222,5,exact,chip & pin issue,chip & pin issue,chip & [NAME]
1536,222,5,exact,chip & pin issue,chip & pin issue,chip & [NAME]
1786,222,5,exact,chip & pin issue,chip & pin issue,chip & [NAME]
1842,222,5,exact,chip & pin issue,chip & pin issue,chip & [NAME]
3049,222,5,exact,chip & pin issue,chip & pin issue,chip & [NAME]
1131,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 2),chip & pin - [NAME] ([ITEM_NUM])
1158,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 1),chip & pin - [NAME] ([ITEM_NUM])
1499,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 4),chip & pin - [NAME] ([ITEM_NUM])
2115,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 4),chip & pin - [NAME] ([ITEM_NUM])
3030,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 4),chip & pin - [NAME] ([ITEM_NUM])
4071,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 1),chip & pin - [NAME] ([ITEM_NUM])
6090,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 4),chip & pin - [NAME] ([ITEM_NUM])
6169,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 3),chip & pin - [NAME] ([ITEM_NUM])
6622,0,9,fuzzy,chip & pin - communication error (project 2),chip & pin - communication error (project 1),chip & pin - [NAME] ([ITEM_NUM])
1504,1,6,fuzzy,chip & pin - communication error (till 1),chip & pin - communication error (till 1),chip & pin - [NAME] ([ITEM_NUM])
4649,1,6,fuzzy,chip & pin - communication error (till 1),chip & pin - communication error (till 1),chip & pin - [NAME] ([ITEM_NUM])
4694,1,6,fuzzy,chip & pin - communication error (till 1),chip & pin - communication error (till 2),chip & pin - [NAME] ([ITEM_NUM])
4807,1,6,fuzzy,chip & pin - communication error (till 1),chip & pin - communication error (till 3),chip & pin - [NAME] ([ITEM_NUM])
6793,1,6,fuzzy,chip & pin - communication error (till 1),chip & pin - communication error (till 2),chip & pin - [NAME] ([ITEM_NUM])
6952,1,6,fuzzy,chip & pin - communication error (till 1),chip & pin - communication error (till 2),chip & pin - [NAME] ([ITEM_NUM])
2839,225,2,exact,chip & pin - swipe cards only (till 2),chip & pin - swipe cards only (till 2),chip & pin - [NAME] only ([ITEM_NUM])
3114,225,2,exact,chip & pin - swipe cards only (till 2),chip & pin - swipe cards only (till 2),chip & pin - [NAME] only ([ITEM_NUM])
5164,226,2,exact,chip & pin - disconnected,chip & pin - disconnected,chip & pin - disconnected
5191,226,2,exact,chip & pin - disconnected,chip & pin - disconnected,chip & pin - disconnected
2106,0,2,fuzzy,chip & pin - disconnected (project 1),chip & pin - disconnected (project 1),chip & pin - disconnected ([ITEM_NUM])
4067,0,2,fuzzy,chip & pin - disconnected (project 1),chip & pin - disconnected (project 3),chip & pin - disconnected ([ITEM_NUM])
2293,0,3,fuzzy,enable - order stuck,enable - order stuck,enable - [NAME]
4674,0,3,fuzzy,enable - order stuck,enable - order stuck,enable - [NAME]
5929,0,3,fuzzy,enable - order stuck,enable - order stuck,enable - [NAME]
2637,1,3,fuzzy,enable - clear order,enable - clear order,enable - [NAME]
3711,1,3,fuzzy,enable - clear order,enable - clear orders,enable - [NAME]
6881,1,3,fuzzy,enable - clear order,enable - clear order,enable - [NAME]
2993,2,7,fuzzy,enable - refund issue,enable - refund issue,enable - [NAME]
3083,2,7,fuzzy,enable - refund issue,enable - refund issue,enable - [NAME]
3143,2,7,fuzzy,enable - refund issue,enable - refund issue,enable - [NAME]
3157,2,7,fuzzy,enable - refund issue,enable - refund issue,enable - [NAME]
4411,2,7,fuzzy,enable - refund issue,enable - refund issue,enable - [NAME]
4672,2,7,fuzzy,enable - refund issue,enable - refund issue,enable - [NAME]
6495,2,7,fuzzy,enable - refund issue,enable - refund issue,enable - [NAME]
3692,231,3,exact,enable : refund issue,enable : refund issue,enable : [NAME]
6060,231,3,exact,enable : refund issue,enable : refund issue,enable : [NAME]
6785,231,3,exact,enable : refund issue,enable : refund issue,enable : [NAME]
244,232,2,exact,enable :order issue,enable :order issue,enable :[NAME]
4997,232,2,exact,enable :order issue,enable :order issue,enable :[NAME]
2078,0,4,fuzzy,enable: removing users,enable: removing users,enable: [NAME]
6139,0,4,fuzzy,enable: removing users,enable: removing users,enable: [NAME]
6264,0,4,fuzzy,enable: removing users,enable: removing users,enable: [NAME]
6393,0,4,fuzzy,enable: removing users,enable: removing users,enable: [NAME]
173,0,3,fuzzy,google - 2 step factor,google - 2 step factor,google - 2 [NAME]
456,0,3,fuzzy,google - 2 step factor,google - 2 step factor,google - 2 [NAME]
2372,0,3,fuzzy,google - 2 step factor,google - 2 step factor,google - 2 [NAME]
2772,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
2866,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
2951,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
3144,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authnetication,google - 2 [NAME]
3498,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
4988,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
5010,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
6131,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
6254,1,9,fuzzy,google - 2 factor authentication,google - 2 factor authentication,google - 2 [NAME]
215,236,3,exact,google - 2fa,google - 2fa,google - 2fa
4324,236,3,exact,google - 2fa,google - 2fa,google - 2fa
6944,236,3,exact,google - 2fa,google - 2fa,google - 2fa
91,0,3,fuzzy,google - password reset,google - password reset,google - [NAME]
457,0,3,fuzzy,google - password reset,google - password reset,google - [NAME]
6601,0,3,fuzzy,google - password reset,google - password reset,google - [NAME]
4001,238,3,exact,google : 2fa,google : 2fa,google : 2fa
6186,238,3,exact,google : 2fa,google : 2fa,google : 2fa
6670,238,3,exact,google : 2fa,google : 2fa,google : 2fa
74,239,68,exact,google: 2fa,google: 2fa,google: 2fa
99,239,68,exact,google: 2fa,google: 2fa,google: 2fa
105,239,68,exact,google: 2fa,google: 2fa,google: 2fa
274,239,68,exact,google: 2fa,google: 2fa,google: 2fa
490,239,68,exact,google: 2fa,google: 2fa,google: 2fa
786,239,68,exact,google: 2fa,google: 2fa,google: 2fa
842,239,68,exact,google: 2fa,google: 2fa,google: 2fa
868,239,68,exact,google: 2fa,google: 2fa,google: 2fa
871,239,68,exact,google: 2fa,google: 2fa,google: 2fa
886,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1474,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1508,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1582,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1755,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1778,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1780,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1921,239,68,exact,google: 2fa,google: 2fa,google: 2fa
1987,239,68,exact,google: 2fa,google: 2fa,google: 2fa
2119,239,68,exact,google: 2fa,google: 2fa,google: 2fa
2158,239,68,exact,google: 2fa,google: 2fa,google: 2fa
2205,239,68,exact,google: 2fa,google: 2fa,google: 2fa
2329,239,68,exact,google: 2fa,google: 2fa,google: 2fa
2342,239,68,exact,google: 2fa,google: 2fa,google: 2fa
2344,239,68,exact,google: 2fa,google: 2fa,google: 2fa
2784,239,68,exact,google: 2fa,google: 2fa,google: 2fa
